"","FIPS","num_icu_beds"
"1658",39055,12
"1659",39057,8
"1660",39059,11
"1661",39061,302
"1662",39063,34
"1663",39065,0
"1664",39067,0
"1665",39069,3
"1666",39071,0
"1667",39073,4
"1668",39075,4
"1669",39077,12
"1670",39079,0
"1671",39081,22
"1672",39083,12
"1673",39085,49
"1674",39087,0
"1675",39089,38
"1676",39091,7
"1677",39093,83
"1678",39095,222
"1679",39097,13
"1680",39099,68
"1681",39101,15
"1682",39103,12
"1683",39107,5
"1684",39109,6
"1685",39113,160
"1686",39117,0
"1687",39119,24
"1688",39123,4
"1689",39125,0
"1690",39129,8
"1691",39131,0
"1692",39133,16
"1693",39139,10
"1694",39141,12
"1695",39143,19
"1696",39145,28
"1697",39147,4
"1698",39149,7
"1699",39151,128
"1700",39153,161
"1701",39155,12
"1702",39157,13
"1703",39159,7
"1704",39161,5
"1705",39165,28
"1706",39167,0
"1707",39169,0
"1708",39171,0
"1709",39173,10
"1710",39175,5
"1711",40001,0
"1712",40005,0
"1713",40007,0
"1714",40009,6
"1715",40011,0
"1716",40013,8
"1717",40015,0
"1718",40017,8
"1719",40019,13
"1720",40021,0
"1721",40023,0
"1722",40025,0
"1723",40027,36
"1724",40029,0
"1725",40031,29
"1726",40035,0
"1727",40037,0
"1728",40039,0
"1729",40041,6
"1730",40043,0
"1731",40045,0
"1732",40047,37
"1733",40049,0
"1734",40051,14
"1735",40055,0
"1736",40057,0
"1737",40059,0
"1738",40061,0
"1739",40063,0
"1740",40065,6
"1741",40067,0
"1742",40069,0
"1743",40071,10
"1744",40073,0
"1745",40075,0
"1746",40079,0
"1747",40081,0
"1748",40083,0
"1749",40085,0
"1750",40087,0
"1751",40089,0
"1752",40093,0
"1753",40095,0
"1754",40097,0
"1755",40099,0
"1756",40101,24
"1757",40103,0
"1758",40105,0
"1759",40107,0
"1760",40109,482
"1761",40111,0
"1762",40113,0
"1763",40115,5
"1764",40117,0
"1765",40119,11
"1766",40121,15
"1767",40123,18
"1768",40125,16
"1769",40127,0
"1770",40129,0
"1771",40131,6
"1772",40133,0
"1773",40135,0
"1774",40137,9
"1775",40139,0
"1776",40143,352
"1777",40145,6
"1778",40147,8
"1779",40149,0
"1780",40151,0
"1781",40153,6
"1782",41001,2
"1783",41003,12
"1784",41005,54
"1785",41007,10
"1786",41011,12
"1787",41013,0
"1788",41015,0
"1789",41017,24
"1790",41019,34
"1791",41023,3
"1792",41025,2
"1793",41027,4
"1794",41029,61
"1795",41031,1
"1796",41033,12
"1797",41035,10
"1798",41037,0
"1799",41039,62
"1800",41041,9
"1801",41043,11
"1802",41045,6
"1803",41047,55
"1804",41049,1
"1805",41051,214
"1806",41053,0
"1807",41057,4
"1808",41059,7
"1809",41061,4
"1810",41063,0
"1811",41065,13
"1812",41067,90
"1813",41071,11
"1814",42001,8
"1815",42003,595
"1816",42005,12
"1817",42007,30
"1818",42009,2
"1819",42011,71
"1820",42013,47
"1821",42015,42
"1822",42017,88
"1823",42019,35
"1824",42021,40
"1825",42025,13
"1826",42027,44
"1827",42029,88
"1828",42031,7
"1829",42033,27
"1830",42035,0
"1831",42037,12
"1832",42039,18
"1833",42041,67
"1834",42043,170
"1835",42045,138
"1836",42047,0
"1837",42049,69
"1838",42051,17
"1839",42055,33
"1840",42057,2
"1841",42059,0
"1842",42061,7
"1843",42063,12
"1844",42065,5
"1845",42069,48
"1846",42071,86
"1847",42073,6
"1848",42075,18
"1849",42077,121
"1850",42079,97
"1851",42081,34
"1852",42083,10
"1853",42085,13
"1854",42087,10
"1855",42089,36
"1856",42091,179
"1857",42093,58
"1858",42095,93
"1859",42097,0
"1860",42101,687
"1861",42105,4
"1862",42107,14
"1863",42111,14
"1864",42115,0
"1865",42117,5
"1866",42119,12
"1867",42121,8
"1868",42123,6
"1869",42125,48
"1870",42127,8
"1871",42129,49
"1872",42131,6
"1873",42133,90
"1874",44003,15
"1875",44005,10
"1876",44007,84
"1877",44009,17
"1878",45001,6
"1879",45003,21
"1880",45005,0
"1881",45007,48
"1882",45013,24
"1883",45019,216
"1884",45021,12
"1885",45023,6
"1886",45025,6
"1887",45027,6
"1888",45029,8
"1889",45031,12
"1890",45033,4
"1891",45037,0
"1892",45041,171
"1893",45043,10
"1894",45045,192
"1895",45047,30
"1896",45049,6
"1897",45051,157
"1898",45053,4
"1899",45055,20
"1900",45057,20
"1901",45059,8
"1902",45063,55
"1903",45067,12
"1904",45071,7
"1905",45073,32
"1906",45075,22
"1907",45077,15
"1908",45079,271
"1909",45083,87
"1910",45085,17
"1911",45087,0
"1912",45091,32
"1913",46005,6
"1914",46007,0
"1915",46009,1
"1916",46011,2
"1917",46013,6
"1918",46015,0
"1919",46023,2
"1920",46027,0
"1921",46029,8
"1922",46033,0
"1923",46035,8
"1924",46037,0
"1925",46039,0
"1926",46041,0
"1927",46043,0
"1928",46045,0
"1929",46047,0
"1930",46049,2
"1931",46051,0
"1932",46053,0
"1933",46055,0
"1934",46059,3
"1935",46065,0
"1936",46067,0
"1937",46073,0
"1938",46077,0
"1939",46079,2
"1940",46081,6
"1941",46083,53
"1942",46089,0
"1943",46091,0
"1944",46093,2
"1945",46099,61
"1946",46101,0
"1947",46103,27
"1948",46107,0
"1949",46109,0
"1950",46113,0
"1951",46115,0
"1952",46121,0
"1953",46123,0
"1954",46125,0
"1955",46127,0
"1956",46129,1
"1957",46135,10
"1958",47001,25
"1959",47003,8
"1960",47005,0
"1961",47007,0
"1962",47009,24
"1963",47011,24
"1964",47013,6
"1965",47015,0
"1966",47017,3
"1967",47019,8
"1968",47021,0
"1969",47025,5
"1970",47029,0
"1971",47031,0
"1972",47035,12
"1973",47037,178
"1974",47039,0
"1975",47041,0
"1976",47043,0
"1977",47045,14
"1978",47051,0
"1979",47053,3
"1980",47055,6
"1981",47059,16
"1982",47063,12
"1983",47065,209
"1984",47067,0
"1985",47069,0
"1986",47071,0
"1987",47073,2
"1988",47077,0
"1989",47079,9
"1990",47081,0
"1991",47083,0
"1992",47085,0
"1993",47089,0
"1994",47091,0
"1995",47093,127
"1996",47099,0
"1997",47103,0
"1998",47105,5
"1999",47107,0
"2000",47111,0
"2001",47113,77
"2002",47117,0
"2003",47119,26
"2004",47123,0
"2005",47125,0
"2006",47131,7
"2007",47133,0
"2008",47135,0
"2009",47141,0
"2010",47143,0
"2011",47145,6
"2012",47147,8
"2013",47149,0
"2014",47151,0
"2015",47155,8
"2016",47157,394
"2017",47159,0
"2018",47163,64
"2019",47165,20
"2020",47167,8
"2021",47169,0
"2022",47171,0
"2023",47177,0
"2024",47179,61
"2025",47181,0
"2026",47183,6
"2027",47185,0
"2028",47187,0
"2029",47189,0
"2030",48001,10
"2031",48003,2
"2032",48005,67
"2033",48013,4
"2034",48015,0
"2035",48017,0
"2036",48021,0
"2037",48023,2
"2038",48025,8
"2039",48027,126
"2040",48029,576
"2041",48035,0
"2042",48037,60
"2043",48039,18
"2044",48041,52
"2045",48043,2
"2046",48049,13
"2047",48051,0
"2048",48053,8
"2049",48055,0
"2050",48057,6
"2051",48061,119
"2052",48063,0
"2053",48069,0
"2054",48071,0
"2055",48073,6
"2056",48075,0
"2057",48077,0
"2058",48079,0
"2059",48083,0
"2060",48085,314
"2061",48087,0
"2062",48089,0
"2063",48091,20
"2064",48093,0
"2065",48095,0
"2066",48097,6
"2067",48099,3
"2068",48103,0
"2069",48107,0
"2070",48109,0
"2071",48111,0
"2072",48113,772
"2073",48115,0
"2074",48117,2
"2075",48121,107
"2076",48123,4
"2077",48127,0
"2078",48133,0
"2079",48135,50
"2080",48139,18
"2081",48141,222
"2082",48143,5
"2083",48145,0
"2084",48147,2
"2085",48149,0
"2086",48151,0
"2087",48153,0
"2088",48157,110
"2089",48161,0
"2090",48163,0
"2091",48165,0
"2092",48167,57
"2093",48171,10
"2094",48177,0
"2095",48179,8
"2096",48181,72
"2097",48183,24
"2098",48185,0
"2099",48187,9
"2100",48189,5
"2101",48193,0
"2102",48195,0
"2103",48197,0
"2104",48201,1473
"2105",48203,32
"2106",48207,0
"2107",48209,42
"2108",48211,0
"2109",48213,10
"2110",48215,173
"2111",48217,0
"2112",48219,0
"2113",48221,12
"2114",48223,8
"2115",48227,7
"2116",48231,16
"2117",48233,3
"2118",48237,0
"2119",48239,0
"2120",48241,6
"2121",48245,92
"2122",48249,8
"2123",48251,29
"2124",48253,0
"2125",48255,0
"2126",48257,8
"2127",48265,12
"2128",48267,0
"2129",48273,10
"2130",48275,0
"2131",48277,37
"2132",48279,0
"2133",48281,0
"2134",48285,3
"2135",48291,0
"2136",48293,6
"2137",48299,0
"2138",48303,210
"2139",48305,0
"2140",48307,0
"2141",48309,24
"2142",48313,0
"2143",48317,0
"2144",48321,6
"2145",48323,10
"2146",48325,0
"2147",48329,24
"2148",48331,0
"2149",48335,0
"2150",48337,0
"2151",48339,100
"2152",48341,3
"2153",48347,22
"2154",48349,9
"2155",48353,6
"2156",48355,118
"2157",48357,0
"2158",48363,8
"2159",48365,0
"2160",48367,20
"2161",48369,0
"2162",48371,0
"2163",48373,8
"2164",48375,158
"2165",48383,0
"2166",48389,2
"2167",48391,0
"2168",48397,6
"2169",48399,0
"2170",48401,0
"2171",48403,0
"2172",48405,0
"2173",48413,0
"2174",48415,0
"2175",48423,129
"2176",48425,0
"2177",48427,3
"2178",48429,0
"2179",48433,0
"2180",48435,0
"2181",48437,0
"2182",48439,525
"2183",48441,115
"2184",48445,0
"2185",48447,0
"2186",48449,8
"2187",48451,29
"2188",48453,314
"2189",48457,0
"2190",48461,0
"2191",48463,6
"2192",48465,7
"2193",48467,0
"2194",48469,39
"2195",48471,6
"2196",48475,0
"2197",48477,5
"2198",48479,66
"2199",48481,4
"2200",48483,0
"2201",48485,24
"2202",48487,0
"2203",48491,108
"2204",48493,4
"2205",48495,0
"2206",48497,21
"2207",48499,0
"2208",48501,0
"2209",48503,0
"2210",49001,0
"2211",49003,0
"2212",49005,15
"2213",49007,6
"2214",49011,12
"2215",49013,4
"2216",49017,0
"2217",49019,0
"2218",49021,6
"2219",49023,0
"2220",49025,0
"2221",49027,0
"2222",49035,239
"2223",49037,1
"2224",49039,0
"2225",49041,0
"2226",49043,4
"2227",49045,4
"2228",49047,0
"2229",49049,64
"2230",49051,0
"2231",49053,32
"2232",49057,16
"2233",50001,0
"2234",50003,0
"2235",50005,0
"2236",50007,42
"2237",50011,0
"2238",50015,0
"2239",50017,0
"2240",50019,5
"2241",50021,13
"2242",50023,14
"2243",50025,5
"2244",50027,7
"2245",51001,5
"2246",51003,12
"2247",51005,0
"2248",51009,0
"2249",51013,34
"2250",51015,14
"2251",51017,0
"2252",51019,6
"2253",51027,12
"2254",51041,0
"2255",51047,6
"2256",51051,0
"2257",51057,3
"2258",51059,158
"2259",51061,10
"2260",51067,4
"2261",51071,0
"2262",51073,6
"2263",51081,7
"2264",51083,12
"2265",51085,24
"2266",51087,0
"2267",51089,0
"2268",51095,16
"2269",51103,0
"2270",51107,23
"2271",51117,10
"2272",51121,8
"2273",51127,0
"2274",51135,0
"2275",51139,0
"2276",51147,8
"2277",51153,16
"2278",51155,0
"2279",51161,0
"2280",51163,2
"2281",51167,5
"2282",51171,4
"2283",51173,4
"2284",51177,0
"2285",51179,6
"2286",51185,12
"2287",51187,8
"2288",51191,14
"2289",51195,2
"2290",51197,6
"2291",51199,0
"2292",51510,34
"2293",51520,0
"2294",51540,89
"2295",51550,28
"2296",51590,0
"2297",51620,0
"2298",51630,38
"2299",51640,8
"2300",51650,24
"2301",51660,16
"2302",51670,0
"2303",51680,49
"2304",51683,0
"2305",51700,33
"2306",51710,82
"2307",51720,18
"2308",51730,28
"2309",51740,0
"2310",51760,145
"2311",51770,71
"2312",51775,8
"2313",51790,0
"2314",51800,12
"2315",51810,40
"2316",51840,48
"2317",53001,0
"2318",53003,4
"2319",53005,28
"2320",53007,20
"2321",53009,19
"2322",53011,80
"2323",53013,0
"2324",53015,18
"2325",53019,0
"2326",53021,0
"2327",53023,0
"2328",53025,0
"2329",53027,0
"2330",53029,0
"2331",53031,6
"2332",53033,469
"2333",53035,20
"2334",53037,6
"2335",53039,0
"2336",53041,6
"2337",53043,0
"2338",53045,6
"2339",53047,0
"2340",53049,0
"2341",53051,0
"2342",53053,229
"2343",53055,0
"2344",53057,31
"2345",53061,85
"2346",53063,113
"2347",53065,4
"2348",53067,32
"2349",53071,14
"2350",53073,24
"2351",53075,2
"2352",53077,38
"2353",54001,0
"2354",54003,30
"2355",54005,0
"2356",54007,0
"2357",54011,80
"2358",54013,0
"2359",54019,3
"2360",54023,3
"2361",54025,0
"2362",54027,0
"2363",54029,15
"2364",54033,20
"2365",54035,0
"2366",54037,5
"2367",54039,138
"2368",54041,6
"2369",54045,12
"2370",54047,7
"2371",54049,0
"2372",54051,9
"2373",54053,5
"2374",54055,35
"2375",54057,4
"2376",54059,6
"2377",54061,116
"2378",54065,0
"2379",54067,0
"2380",54069,0
"2381",54075,0
"2382",54077,2
"2383",54081,35
"2384",54083,9
"2385",54087,0
"2386",54089,0
"2387",54091,0
"2388",54095,0
"2389",54097,4
"2390",54099,0
"2391",54101,0
"2392",54103,0
"2393",54107,26
"2394",55001,0
"2395",55003,0
"2396",55005,5
"2397",55009,73
"2398",55013,0
"2399",55015,0
"2400",55017,6
"2401",55019,0
"2402",55021,5
"2403",55023,0
"2404",55025,144
"2405",55027,13
"2406",55029,4
"2407",55031,0
"2408",55033,0
"2409",55035,40
"2410",55039,11
"2411",55043,0
"2412",55045,6
"2413",55047,5
"2414",55049,3
"2415",55053,0
"2416",55055,4
"2417",55057,0
"2418",55059,43
"2419",55063,38
"2420",55065,0
"2421",55067,2
"2422",55069,0
"2423",55071,16
"2424",55073,31
"2425",55075,10
"2426",55079,374
"2427",55081,0
"2428",55083,0
"2429",55085,20
"2430",55087,52
"2431",55089,42
"2432",55091,0
"2433",55093,0
"2434",55095,5
"2435",55097,0
"2436",55099,3
"2437",55101,33
"2438",55103,3
"2439",55105,16
"2440",55107,0
"2441",55109,3
"2442",55111,10
"2443",55113,0
"2444",55115,0
"2445",55117,13
"2446",55119,3
"2447",55121,0
"2448",55123,0
"2449",55125,10
"2450",55127,14
"2451",55129,4
"2452",55131,12
"2453",55133,74
"2454",55135,4
"2455",55137,0
"2456",55139,34
"2457",55141,28
"2458",56001,0
"2459",56003,0
"2460",56005,11
"2461",56007,0
"2462",56009,2
"2463",56011,0
"2464",56013,6
"2465",56015,3
"2466",56017,0
"2467",56019,3
"2468",56021,15
"2469",56023,4
"2470",56025,14
"2471",56027,0
"2472",56029,5
"2473",56031,0
"2474",56033,0
"2475",56037,6
"2476",56039,6
"2477",56041,6
"2478",56043,3
"2479",56045,0
"2480",60050,0
"2481",66010,0
"2482",68020,0
"2483",69110,0
"2484",72005,8
"2485",72009,0
"2486",72013,0
"2487",72021,0
"2488",72023,0
"2489",72025,0
"2490",72031,0
"2491",72035,0
"2492",72041,0
"2493",72053,0
"2494",72057,0
"2495",72061,0
"2496",72069,0
"2497",72081,0
"2498",72091,0
"2499",72097,0
"2500",72099,8
"2501",72113,0
"2502",72125,0
"2503",72127,48
"2504",72141,0
"2505",72145,0
"2506",72153,0
"2507",78010,0
"2508",78030,0
