state,county,raw_coef,raw_dt,adj_coef,adj_dt
NY,Lewis,,,,
OK,Cleveland,0.427096050361947,2.34139369622487,0.39294368052501,2.54489396206577
OK,Jackson,0,Inf,-0.0341523698369368,-29.2805449453312
OK,Kay,0.309731315788668,3.22860475846204,0.275578945951731,3.62872423561397
OK,Oklahoma,0.427730901459196,2.33791852912314,0.393578531622259,2.54078899039077
OK,Payne,0.286596839376711,3.48922201017567,0.252444469539774,3.96126721184694
OK,Tulsa,0.351336416910171,2.84627482910682,0.317184047073234,3.1527436806086
OK,Canadian,0.256038511783749,3.90566244520513,0.212143837808972,4.71378292354862
OK,Pawnee,0.393972909341899,2.53824559071948,0.336220656088894,2.97423725131156
OK,Custer,0.23499659097465,4.25538087957996,0.0904788275385001,11.0523094430516
OK,Grady,0.127272727272727,7.85714285714286,-0.0172450361634231,-57.987700954841
OK,Logan,0.216131250098339,4.62681819285736,0.0716134866621892,13.9638501992947
OK,McClain,0.127272727272727,7.85714285714286,-0.0172450361634231,-57.987700954841
OK,Washington,0.443796712638771,2.25328392825197,0.299278949202621,3.34136431133675
OK,Garvin,0.109090909090909,9.16666666666667,-0.0749731430502875,-13.3381096125216
OK,Muskogee,0.507786230349445,1.96933264478603,0.291308981205457,3.43278122034525
OK,Noble,0.247314732271635,4.04343077670627,0.0308374831276479,32.4280680060894
OK,Pontotoc,0.318743303700207,3.13732081079435,0.106145838617032,9.42100051239824
OK,Mayes,0.362277143021978,2.76031767187513,0.177159108905029,5.64464342917911
OK,Wagoner,0.561718571346153,1.78025091391141,0.376600537229204,2.65533343992918
OK,Adair,0.258496250072116,3.86852807234542,0.127866345116416,7.82066617364834
OK,Bryan,0,Inf,-0.1306299049557,-7.65521493978832
OK,Carter,0,Inf,-0.1306299049557,-7.65521493978832
OK,Creek,0.403421571533792,2.47879655071008,0.272791666578092,3.66580113147896
OK,Delaware,0.6,1.66666666666667,0.4693700950443,2.13051494025331
