FIPS,State,County,population,hospitalizations_per_case,severe_cases_rate,critical_case_rate,case_fatality_rate
27109,Minnesota,Olmsted County,153065,0.069419338189658,0.0481438850553686,0.0212754531342894,0.00825843164668605
27111,Minnesota,Otter Tail County,57992,0.0914416298799834,0.0594955136053249,0.0319461162746586,0.0124230486963719
27113,Minnesota,Pennington County,14184,0.0767927946982516,0.0514214326001128,0.0253713620981388,0.00976705442752397
27115,Minnesota,Pine County,29129,0.0841687665213361,0.0575742595695012,0.0265945069518349,0.0102147426962821
27117,Minnesota,Pipestone County,9185,0.0835621121393577,0.0535858577027763,0.0299762544365814,0.0120744431137725
27119,Minnesota,Polk County,31591,0.0769289987654712,0.0515135646228356,0.0254154341426356,0.00989389762907157
27121,Minnesota,Pope County,10980,0.0915392531876138,0.0595841000910747,0.0319551530965392,0.0124738797814208
27123,Minnesota,Ramsey County,541493,0.0658802828476084,0.0460606931465411,0.0198195897010672,0.00747484816978244
27125,Minnesota,Red Lake County,4008,0.0826095309381238,0.0552540815868264,0.0273554493512974,0.0106388822355289
27127,Minnesota,Redwood County,15331,0.0846243558802426,0.0547901882460374,0.0298341676342052,0.011853037636162
27129,Minnesota,Renville County,14721,0.0855093403980708,0.055566110929964,0.0299432294681068,0.0117730561782488
27131,Minnesota,Rice County,65765,0.0688849844142021,0.0477909334144302,0.0210940509997719,0.00805178499201703
27133,Minnesota,Rock County,9413,0.0821473494103899,0.053101135344736,0.0290462140656539,0.011617456708807
27135,Minnesota,Roseau County,15462,0.076457573405769,0.0524103833268659,0.0240471900789031,0.0092527667830811
27137,Minnesota,St. Louis County,200080,0.0793509296281487,0.053798062544982,0.0255528670831667,0.00963734676129548
27139,Minnesota,Scott County,143372,0.0586957006946963,0.0435926974583601,0.0151030032363362,0.00563948553413498
27141,Minnesota,Sherburne County,93231,0.05969854447555,0.0441544354774699,0.01554410899808,0.00580943892053072
27143,Minnesota,Sibley County,14912,0.0793460971030043,0.0530896811292918,0.0262564159737125,0.0104140316523605
27145,Minnesota,Stearns County,156819,0.0663439442924646,0.0459598249255511,0.0203841193669135,0.00777980933432811
27147,Minnesota,Steele County,36676,0.0748056494710437,0.050333154678809,0.0244724947922347,0.00947540898680336
27149,Minnesota,Stevens County,9784,0.0701966475878986,0.0457163121422731,0.0244803354456255,0.00981554374488962
27151,Minnesota,Swift County,9411,0.0869054298161726,0.0560829351822336,0.030822494633939,0.012239400701307
27153,Minnesota,Todd County,24440,0.0849660392798691,0.0569000565466448,0.0280659827332242,0.0106945548281506
27155,Minnesota,Traverse County,3337,0.0978501648186994,0.0603625630806113,0.0374876017380881,0.0155508001198681
27157,Minnesota,Wabasha County,21500,0.0862032093023256,0.0580121066976744,0.0281911026046512,0.0108668372093023
27159,Minnesota,Wadena County,13646,0.0842408764473106,0.0544244567638869,0.0298164196834237,0.0119953304997802
27161,Minnesota,Waseca County,18809,0.0757289063746079,0.0517460228613961,0.0239828835132118,0.00905013982667872
27163,Minnesota,Washington County,253317,0.0692994785190098,0.0494792107162172,0.0198202678027926,0.00736714559228161
27165,Minnesota,Watonwan County,10973,0.0824200309851454,0.0530459165223731,0.0293741144627723,0.0118902998268477
27167,Minnesota,Wilkin County,6343,0.0850736244679174,0.0562377674601923,0.0288358570077251,0.0113444489988964
27169,Minnesota,Winona County,50847,0.0702786791747792,0.0480822788758432,0.022196400298936,0.00844630715676441
27171,Minnesota,Wright County,132745,0.0624366642811405,0.0452175286376135,0.0172191356435271,0.00648686594598667
27173,Minnesota,Yellow Medicine County,9868,0.0838291447101743,0.0546133823469801,0.0292157623631942,0.0115220226996352
28001,Mississippi,Adams County,31547,0.0786240530002853,0.0538705261990047,0.0247535268012806,0.00955591403303008
28003,Mississippi,Alcorn County,37180,0.075572969338354,0.0513381469338354,0.0242348224045186,0.00931858364712211
28005,Mississippi,Amite County,12468,0.0900684953480911,0.0599268215431505,0.0301416738049407,0.0116222890599936
28007,Mississippi,Attala County,18581,0.0778806845702599,0.0521392546687476,0.0257414299015123,0.0101212367472149
28009,Mississippi,Benton County,8253,0.0780396219556525,0.0534445973585363,0.0245950245971162,0.0093206131103841
28011,Mississippi,Bolivar County,32592,0.0671418446244477,0.0471590031909671,0.0199828414334806,0.00744451276386843
28013,Mississippi,Calhoun County,14571,0.0788429757737973,0.0529936722256537,0.0258493035481436,0.0100842838514858
28015,Mississippi,Carroll County,10129,0.087315628393721,0.0594484651002073,0.0278671632935137,0.0107938908085695
28017,Mississippi,Chickasaw County,17279,0.0714091671971758,0.0496753735748597,0.0217337936223161,0.00807649285259564
28019,Mississippi,Choctaw County,8321,0.0844416536473982,0.0562941630813604,0.0281474905660377,0.0106230116572527
28021,Mississippi,Claiborne County,9120,0.0656706140350877,0.0452358882675439,0.0204347257675439,0.00782276096491228
28023,Mississippi,Clarke County,15928,0.0815436966348569,0.0547905871421396,0.0267531094927172,0.0104094274234053
28025,Mississippi,Clay County,19808,0.076327292003231,0.052112435177706,0.024214856825525,0.00943514438610662
28027,Mississippi,Coahoma County,23802,0.0661543567767415,0.045669234097975,0.0204851226787665,0.00763991765397866
28029,Mississippi,Copiah County,28721,0.0728983670485011,0.0503000402144772,0.0225983268340239,0.00842912781588385
28031,Mississippi,Covington County,19091,0.0713035985542926,0.0493268300769996,0.021976768477293,0.00846110628044628
28033,Mississippi,DeSoto County,176132,0.0630781800013626,0.0456976335759544,0.0173805464254082,0.00648658324438489
28035,Mississippi,Forrest County,75517,0.0623196233960565,0.0436623045671835,0.018657318828873,0.00689693631897454
28037,Mississippi,Franklin County,7757,0.0802311460616218,0.0549969636457393,0.0252341824158824,0.00905632074255511
28039,Mississippi,George County,23710,0.067054027836356,0.0472928172079291,0.0197612106284268,0.00751206495149726
28041,Mississippi,Greene County,13714,0.0682240775849497,0.0490321822954645,0.0191918952894852,0.0072535744494677
28043,Mississippi,Grenada County,21278,0.0743442992762478,0.0514575830435191,0.0228867162327286,0.00881980261302754
28045,Mississippi,Hancock County,46653,0.0813933294750606,0.0564272099543438,0.0249661195207168,0.0094768992347759
28047,Mississippi,Harrison County,202626,0.0671618005586647,0.0475292028861054,0.0196325976725593,0.00738995647152883
28049,Mississippi,Hinds County,241774,0.0639602149114462,0.0453004074879847,0.0186598074234616,0.00695863004293266
28051,Mississippi,Holmes County,18075,0.0662052005532504,0.0460526765698479,0.0201525239834025,0.00777510926694329
28053,Mississippi,Humphreys County,8539,0.0725549830190889,0.050036935355428,0.0225180476636609,0.00830245461997892
28055,Mississippi,Issaquena County,1328,0.0765888554216867,0.0539785331325301,0.0226103222891566,0.00895397590361446
28057,Mississippi,Itawamba County,23480,0.0751164821124361,0.0505077262350937,0.0246087558773424,0.00977589522998296
28059,Mississippi,Jackson County,142014,0.0708060613742307,0.0501827245975749,0.0206233367766558,0.00774758981508865
28061,Mississippi,Jasper County,16529,0.0809191118639966,0.0545404221066005,0.0263786897573961,0.010004992437534
28063,Mississippi,Jefferson County,7346,0.0735928396406208,0.0512366001905799,0.0223562394500408,0.00830712768853798
28065,Mississippi,Jefferson Davis County,11495,0.0850472379295346,0.0574420852544585,0.0276051526750761,0.0103396207046542
28067,Mississippi,Jones County,68454,0.0714032781137698,0.0489565655330587,0.0224467125807111,0.00852328424927689
28069,Mississippi,Kemper County,10107,0.0785232017413674,0.0527526210547146,0.0257705806866528,0.010757041654299
28071,Mississippi,Lafayette County,53459,0.0570466151630221,0.0409669340616173,0.0160796811014048,0.00603614246431845
28073,Mississippi,Lamar County,61223,0.0630093265602796,0.0453193152736717,0.017690011286608,0.00661607565784101
28075,Mississippi,Lauderdale County,77323,0.0726364083131798,0.0498376178239334,0.0227987904892464,0.00865063616259069
28077,Mississippi,Lawrence County,12630,0.0765375296912114,0.0525097655581948,0.0240277641330166,0.0089504449722882
28079,Mississippi,Leake County,22870,0.0675048972452995,0.047406854481854,0.0200980427634456,0.00763680629645824
28081,Mississippi,Lee County,84915,0.0675933462874639,0.0475048584349055,0.0200884878525584,0.00769036424659954
28083,Mississippi,Leflore County,29804,0.063987182928466,0.0442489840289894,0.0197381988994766,0.00757675815326802
28085,Mississippi,Lincoln County,34432,0.072999186802974,0.05033625,0.022662936802974,0.00854701382434944
28087,Mississippi,Lowndes County,59437,0.0693824048993052,0.0484212548749096,0.0209611500243956,0.00796402745764423
28089,Mississippi,Madison County,103498,0.0647411737424878,0.0466915698274363,0.0180496039150515,0.0065846547759377
28091,Mississippi,Marion County,25202,0.075784263153718,0.0517181289580192,0.0240661341956988,0.00919096103483851
28093,Mississippi,Marshall County,35787,0.0741759856931288,0.0524074247911253,0.0217685609020035,0.00814234666219577
28095,Mississippi,Monroe County,35840,0.0794788783482143,0.0535856829520089,0.0258931953962054,0.00988475725446429
28097,Mississippi,Montgomery County,10198,0.0823178074132183,0.055623511080604,0.0266942963326142,0.010221778780153
28099,Mississippi,Neshoba County,29376,0.0685894607843137,0.047695344873366,0.0208941159109477,0.00807443763616558
28101,Mississippi,Newton County,21524,0.0689055937558075,0.0472420356811002,0.0216635580747073,0.00823371120609552
28103,Mississippi,Noxubee County,10828,0.0709846693756926,0.0485088814185445,0.0224757879571481,0.00886382526782416
28105,Mississippi,Oktibbeha County,49481,0.0520373072492472,0.0370665550615388,0.0149707521877084,0.00545666862027849
28107,Mississippi,Panola County,34243,0.0694580206173525,0.0492522630026575,0.020205757614695,0.00763404549835003
28109,Mississippi,Pearl River County,55149,0.0773286550980072,0.0535567643656277,0.0237718907323796,0.0088388681571742
28111,Mississippi,Perry County,12028,0.0755107249750582,0.0518893718822747,0.0236213530927835,0.00848288826072498
28113,Mississippi,Pike County,39737,0.0712705287263759,0.0487525261091678,0.0225180026172081,0.00858411253995017
28115,Mississippi,Pontotoc County,31315,0.0675427430943637,0.0471317124700623,0.0204110306243015,0.00774993006546383
28117,Mississippi,Prentiss County,25360,0.0744749605678233,0.0514706457018928,0.0230043148659306,0.00868590851735016
28119,Mississippi,Quitman County,7372,0.0735385241454151,0.0505614030113945,0.0229771211340206,0.00850200488334238
28121,Mississippi,Rankin County,151240,0.0679069558317905,0.0481147361941285,0.019792219637662,0.00746712893414441
28123,Mississippi,Scott County,28415,0.0677675171564315,0.0475549044166813,0.0202126127397501,0.00739568467358789
28125,Mississippi,Sharkey County,4511,0.0773786300155176,0.053876080248282,0.0235025497672357,0.00855792063843937
28127,Mississippi,Simpson County,27073,0.0748537288072988,0.0513126572969379,0.0235410715103609,0.00906714660362723
28129,Mississippi,Smith County,16063,0.0766665629085476,0.0529630400298823,0.0237035228786653,0.00884626657535952
28131,Mississippi,Stone County,18375,0.0708020136054422,0.0491787657142857,0.0216232478911565,0.0081436506122449
28133,Mississippi,Sunflower County,26532,0.0634435775667119,0.0454791811774461,0.0179643963892658,0.00674231343283582
28135,Mississippi,Tallahatchie County,14361,0.0675328319754892,0.0468279610751341,0.0207048709003551,0.00797765058143583
28137,Mississippi,Tate County,28493,0.0697905450461517,0.0489719583406451,0.0208185867055066,0.00783887410943039
28139,Mississippi,Tippah County,21990,0.0706410641200546,0.0498081042746703,0.0208329598453843,0.00781142428376535
28141,Mississippi,Tishomingo County,19478,0.0837652736420577,0.0555118171783551,0.0282534564637026,0.0111673354553856
28143,Mississippi,Tunica County,10170,0.0588120943952802,0.0431133007866273,0.0156987936086529,0.00528030088495575
28145,Mississippi,Union County,28356,0.0714857525744111,0.0491980406968543,0.0222877118775568,0.00828075045845676
28147,Mississippi,Walthall County,14601,0.0788544620231491,0.0529039381549209,0.0259505238682282,0.0104536579686323
28149,Mississippi,Warren County,47075,0.0729240785979819,0.0509974080722252,0.0219266705257568,0.00809061837493361
28151,Mississippi,Washington County,47086,0.0687290277364822,0.0484878082232511,0.0202412195132311,0.00721974642144162
28153,Mississippi,Wayne County,20422,0.0725283517774949,0.0501015291352463,0.0224268226422486,0.00845503672510038
28155,Mississippi,Webster County,9828,0.0763734228734229,0.052428684981685,0.0239447378917379,0.00924443833943834
28157,Mississippi,Wilkinson County,8990,0.0754195773081201,0.0515010873192436,0.0239184899888765,0.00942543270300334
28159,Mississippi,Winston County,18358,0.0798799978211134,0.0540534126266478,0.0258265851944656,0.00964712386970258
28161,Mississippi,Yalobusha County,12421,0.081964093068191,0.0549999859914661,0.0269641070767249,0.0104048804444087
28163,Mississippi,Yazoo County,27974,0.0637526631872453,0.0449706772717523,0.018781985915493,0.0074608329162794
29001,Missouri,Adair County,25325,0.0627700296150049,0.0420582230207305,0.0207118065942744,0.0082196304047384
29003,Missouri,Andrew County,17403,0.0794582543239671,0.0543674661839913,0.0250907881399759,0.00972242831695685
29005,Missouri,Atchison County,5270,0.0959330170777989,0.0618087406072106,0.0341242764705882,0.0136667476280835
29007,Missouri,Audrain County,25735,0.0756312803574898,0.0519344002331455,0.0236968801243443,0.00878617913347581
29009,Missouri,Barry County,35493,0.0831364776153044,0.0560554283661567,0.0270810492491477,0.0103616346885301
29011,Missouri,Barton County,11850,0.0815363713080169,0.0543610502953587,0.0271753210126582,0.0108502481012658
29013,Missouri,Bates County,16374,0.0817327470379871,0.0544393886038842,0.0272933584341028,0.0108734481495053
29015,Missouri,Benton County,18989,0.107254726420559,0.0688596846595397,0.0383950417610195,0.0147117499605034
29017,Missouri,Bollinger County,12281,0.0830277664685286,0.0570115670548001,0.0260161994137285,0.00984404201612247
29019,Missouri,Boone County,176515,0.0580854544939524,0.0417158801008413,0.0163695743931111,0.0060362131263632
29021,Missouri,Buchanan County,89076,0.0709710921011271,0.0490707170506085,0.0219003750505187,0.00834852575328933
29023,Missouri,Butler County,42733,0.0772218192029579,0.0522909261460698,0.0249308930568881,0.00960602391594318
29025,Missouri,Caldwell County,9049,0.0811260912808045,0.054427951707371,0.0266981395734335,0.0101817416289093
29027,Missouri,Callaway County,44840,0.0724515165031222,0.051237825044603,0.0212136914585192,0.00789564228367529
29029,Missouri,Camden County,45096,0.100426601028916,0.0666234722148306,0.0338031288140855,0.0129279625687422
29031,Missouri,Cape Girardeau County,78324,0.071097556304581,0.0485277270440733,0.0225698292605076,0.00872957918390276
29033,Missouri,Carroll County,8843,0.0846351916770327,0.0556587189867692,0.0289764726902635,0.0112428022164424
29035,Missouri,Carter County,6197,0.0819330321123124,0.0551758915604325,0.0267571405518799,0.0102701629820881
29037,Missouri,Cass County,102678,0.0736556906055825,0.0508791667640585,0.022776523841524,0.00872871462241181
29039,Missouri,Cedar County,13938,0.0877203329028555,0.0568219190701679,0.0308984138326876,0.0127386095566078
29041,Missouri,Chariton County,7546,0.0912751126424596,0.057527832096475,0.0337472805459846,0.0137093692022263
29043,Missouri,Christian County,84275,0.0694156155443489,0.0485730262236725,0.0208425893206764,0.00780345013349155
29045,Missouri,Clark County,6800,0.0843595588235294,0.0567991325,0.0275604263235294,0.0105078941176471
29047,Missouri,Clay County,239164,0.0664927790135639,0.0471720031735545,0.0193207758400094,0.00728358707832282
29049,Missouri,Clinton County,20475,0.0772985103785104,0.053091172014652,0.0242073383638584,0.00944296166056166
29051,Missouri,Cole County,76740,0.0721210841803492,0.0502236071019025,0.0218974770784467,0.0083304203805056
29053,Missouri,Cooper County,17622,0.075973215299058,0.0516866378390648,0.0242865774599932,0.00961403586426058
29055,Missouri,Crawford County,24280,0.0801570428336079,0.0541962317133443,0.0259608111202636,0.0102561326194399
29057,Missouri,Dade County,7590,0.0909762845849802,0.0589609754940712,0.0320153090909091,0.012474023715415
29059,Missouri,Dallas County,16499,0.0831452209224801,0.0559644777865325,0.0271807431359476,0.010348429601794
29061,Missouri,Daviess County,8302,0.0799509756685136,0.0534892801734522,0.0264616954950614,0.0100667405444471
29063,Missouri,DeKalb County,12564,0.0767004138809296,0.053219979544731,0.0234804343361987,0.00910576249602038
29065,Missouri,Dent County,15504,0.0855145123839009,0.0569157894091847,0.0285987229747162,0.0111723568111455
29067,Missouri,Douglas County,13374,0.0913102288021534,0.0602514137131748,0.0310588150889786,0.0120614116943323
29069,Missouri,Dunklin County,30428,0.0758873077428684,0.0513818407059288,0.0245054670369397,0.0095876008939135
29071,Missouri,Franklin County,102781,0.07598819820784,0.0525761744485849,0.0234120237592551,0.00903627577081367
29073,Missouri,Gasconade County,14746,0.0896641801166418,0.0594991654007867,0.0301650147158551,0.0116084388986844
29075,Missouri,Gentry County,6665,0.0811245311327832,0.0526872700675169,0.0284372610652663,0.0114543315828957
29077,Missouri,Greene County,288429,0.0701164619369065,0.048007979350204,0.0221084825867024,0.00855429655131766
29079,Missouri,Grundy County,10039,0.0839348540691304,0.0539201338778763,0.0300147201912541,0.0122553620878574
29081,Missouri,Harrison County,8554,0.0865967968202011,0.0551324109188684,0.0314643859013327,0.0123604606032266
29083,Missouri,Henry County,21765,0.085398575694923,0.0572973621410522,0.0281012135538709,0.0108428458534344
29085,Missouri,Hickory County,9368,0.113447587532024,0.0722983450042699,0.0411492425277541,0.0161339602903501
29087,Missouri,Holt County,4456,0.0938076750448833,0.060612249551167,0.0331954254937163,0.0129755071813285
29089,Missouri,Howard County,10113,0.077611292395926,0.0522767717788985,0.0253345206170276,0.00984079699396816
29091,Missouri,Howell County,40102,0.0784132960949579,0.0527249101042342,0.0256883859907237,0.0100347214602763
29093,Missouri,Iron County,10221,0.0865199099892378,0.0583912084923197,0.0281287014969181,0.0107764269640935
29095,Missouri,Jackson County,692003,0.0684537581484473,0.0479820820820141,0.0204716760664332,0.00776863536718771
29097,Missouri,Jasper County,119238,0.0677938157298848,0.0469685649457388,0.020825250784146,0.00802250742213053
29099,Missouri,Jefferson County,223302,0.0703040187727831,0.050436366508137,0.0198676522646461,0.00729057393126797
29101,Missouri,Johnson County,53689,0.0586540259643502,0.041517898265939,0.0171361276984112,0.00660468885619028
29103,Missouri,Knox County,3951,0.0856631232599342,0.055893722095672,0.0297694011642622,0.0116243533282713
29105,Missouri,Laclede County,35507,0.0755324020615653,0.0521484095530459,0.0233839925085195,0.00906043540710282
29107,Missouri,Lafayette County,32589,0.0802205038509927,0.0538916300592224,0.0263288737917702,0.0102428972966338
29109,Missouri,Lawrence County,38133,0.0765359924474864,0.0517257294207117,0.0248102630267747,0.00960916214302573
29111,Missouri,Lewis County,10027,0.0770514610551511,0.0513607914630498,0.0256906695921013,0.0100348718460158
29113,Missouri,Lincoln County,55563,0.0658932563036553,0.0472863656929971,0.0186068906106582,0.00690921260551086
29115,Missouri,Linn County,12186,0.0834304940095191,0.05528773871656,0.0281427552929591,0.0108022451994092
29117,Missouri,Livingston County,15076,0.081459538339082,0.0530392599495888,0.0284202783894932,0.0114753369594057
29119,Missouri,McDonald County,22827,0.0705136899285933,0.0496308498269593,0.020882840101634,0.00767323345161432
29121,Missouri,Macon County,15254,0.0866100694899699,0.0560165020322538,0.030593567457716,0.0119119968532844
29123,Missouri,Madison County,12205,0.081366325276526,0.0542397555100369,0.0271265697664891,0.0107168816058992
29125,Missouri,Maries County,8884,0.0867816298964431,0.057745886087348,0.029035743809095,0.0119598491670419
29127,Missouri,Marion County,28672,0.075048828125,0.0510778747558594,0.0239709533691406,0.00920509416852678
29129,Missouri,Mercer County,3664,0.0855256550218341,0.0549464697052402,0.0305791853165939,0.0117800873362445
29131,Missouri,Miller County,25049,0.0787534033294742,0.0531164474430117,0.0256369558864625,0.0100877767575552
29133,Missouri,Mississippi County,13748,0.0743227378527786,0.0513082079575211,0.0230145298952575,0.00896274658132092
29135,Missouri,Moniteau County,15958,0.0715938087479634,0.0490265080210553,0.0225673007269081,0.00887112921418724
29137,Missouri,Monroe County,8654,0.0883370695632078,0.0592809356366998,0.029056133926508,0.0110544950311994
29139,Missouri,Montgomery County,11545,0.0850053702901689,0.0567515430056301,0.0282538272845388,0.0108538657427458
29141,Missouri,Morgan County,20137,0.0895824601479863,0.0594567521477877,0.0301257080001986,0.0116436072900631
29143,Missouri,New Madrid County,17811,0.0781859525012633,0.0537178907416765,0.0244680617595868,0.00928114086800292
29145,Missouri,Newton County,58202,0.0755473179615821,0.0516743889041614,0.0238729290574207,0.00915462423971685
29147,Missouri,Nodaway County,22547,0.0636088614893334,0.0431367298088438,0.0204721316804896,0.00805310152126669
29149,Missouri,Oregon County,10699,0.0915563136741752,0.0607232718945696,0.0308330417796056,0.0118159491541266
29151,Missouri,Osage County,13619,0.0760200455246347,0.0517352061091123,0.0242848394155224,0.00940369777516705
29153,Missouri,Ozark County,9236,0.0998897791251624,0.0651590198137722,0.0347307593113902,0.0135711152013859
29155,Missouri,Pemiscot County,17031,0.0713646879220246,0.0490061682226528,0.0223585196993717,0.00871752099113382
29157,Missouri,Perry County,19146,0.0775257495038128,0.0527188032487204,0.0248069462550924,0.00948321842682545
29159,Missouri,Pettis County,42371,0.0731063699228246,0.049737589436171,0.0233687804866536,0.00905672983880484
29161,Missouri,Phelps County,44789,0.0689516399115854,0.0476135090089084,0.021338130902677,0.00824718167407176
29163,Missouri,Pike County,18489,0.0752452268916653,0.0514206123641084,0.0238246145275569,0.00907676564443723
29165,Missouri,Platte County,98824,0.0681077875819639,0.0486997908402817,0.0194079967416822,0.00717170667044443
29167,Missouri,Polk County,31549,0.0739578433547815,0.0500206194174142,0.0239372239373673,0.00925426352657771
29169,Missouri,Pulaski County,52591,0.0471964024262707,0.0348888838964842,0.0123075185297865,0.00457775474891141
29171,Missouri,Putnam County,4815,0.0915686396677051,0.058433303219107,0.0331353364485981,0.0129089678089304
29173,Missouri,Ralls County,10217,0.0839601644318293,0.05817222247235,0.0257879419594793,0.00926338455515318
29175,Missouri,Randolph County,24945,0.0728689516937262,0.0504119166967328,0.0224570349969934,0.00839614592102626
29177,Missouri,Ray County,22825,0.078941730558598,0.0539416876232202,0.0250000429353779,0.00958364424972618
29179,Missouri,Reynolds County,6315,0.0909043547110056,0.0595955197149644,0.0313088349960412,0.0122621219319082
29181,Missouri,Ripley County,13693,0.0825021543854524,0.0558360183305338,0.0266661360549186,0.0102940743445556
29183,Missouri,St. Charles County,389985,0.0692669923202175,0.0490106394938267,0.0202563528263908,0.00767368739823327
29185,Missouri,St. Clair County,9383,0.0995869125013322,0.0638670284557178,0.0357198840456144,0.0142044697857828
29186,Missouri,Ste. Genevieve County,17871,0.082911924346707,0.0570557875328745,0.0258561368138325,0.00953648816518382
29187,Missouri,St. Francois County,66342,0.0731830665340207,0.0507986648729312,0.0223844016610895,0.00851738205058635
29189,Missouri,St. Louis County,998684,0.076908052997745,0.0521967131144586,0.0247113398832864,0.00951522894128673
29195,Missouri,Saline County,23102,0.0751555276599429,0.0502398790580902,0.0249156486018527,0.0097973742533114
29197,Missouri,Schuyler County,4502,0.0790162150155487,0.0523243916037317,0.026691823411817,0.0109950599733452
29199,Missouri,Scotland County,4898,0.0750093915884034,0.0494616459779502,0.0255477456104532,0.010460106165782
29201,Missouri,Scott County,38729,0.075879831650701,0.0519583565286994,0.0239214751220016,0.00914771773089933
29203,Missouri,Shannon County,8246,0.0860058210041232,0.0582978193063303,0.0277080016977929,0.0105461872422993
29205,Missouri,Shelby County,6061,0.083508166969147,0.0551488239564428,0.0283593430127042,0.0110982940108893
29207,Missouri,Stoddard County,29512,0.0803734413120087,0.0542104076307943,0.0261630336812144,0.0102218114665221
29209,Missouri,Stone County,31527,0.106260157959844,0.0690246149332318,0.0372355430266121,0.0141668461953246
29211,Missouri,Sullivan County,6317,0.0832271647934146,0.0549422824125376,0.028284882380877,0.0114223555485199
29213,Missouri,Taney County,54720,0.0823476425438597,0.0549033722404971,0.0274442703033626,0.0106447529239766
29215,Missouri,Texas County,25671,0.0839354135016166,0.0565016774180982,0.0274337360835184,0.0108566818589069
29217,Missouri,Vernon County,20691,0.0782509786863854,0.0526321527717365,0.0256188259146489,0.00987805036005993
29219,Missouri,Warren County,33908,0.0768385041878023,0.0534432867169989,0.0233952174708034,0.00879867995753215
29221,Missouri,Washington County,24931,0.0747217921463239,0.0523908488628615,0.0223309432834624,0.00834480526252457
29223,Missouri,Wayne County,13308,0.0910300571085062,0.0603517097234746,0.0306783473850316,0.0119195551547941
29225,Missouri,Webster County,38082,0.0687781629116118,0.0480749566199254,0.0207032062916864,0.00774477075783835
29227,Missouri,Worth County,2040,0.0945475490196078,0.0587162514705882,0.0358312975490196,0.0145785098039216
29229,Missouri,Wright County,18293,0.0825217296233532,0.0545487713879626,0.0279729582353906,0.0110798655223309
29510,Missouri,St. Louis city,311273,0.0655978289154536,0.047034433503709,0.0185633954117447,0.00680788928047084
30001,Montana,Beaverhead County,9393,0.0851144469285638,0.0563101858831044,0.0288042610454594,0.0110469008836368
30003,Montana,Big Horn County,13376,0.0585438098086125,0.0417829782446172,0.0167608315639952,0.00612092105263158
30005,Montana,Blaine County,6727,0.0658613051880482,0.045568511669392,0.0202927935186562,0.00787125910509886
30007,Montana,Broadwater County,5834,0.0927759684607473,0.0628564749742887,0.0299194934864587,0.0111586390126843
30009,Montana,Carbon County,10546,0.0963005879006258,0.064942400246539,0.0313581876540869,0.0113589474682344
30011,Montana,Carter County,1318,0.101045523520486,0.0628540508345979,0.0381914726858877,0.0159663884673748
30013,Montana,Cascade County,81746,0.0762913904044235,0.0513447290142637,0.0249466613901598,0.00957911041518851
30015,Montana,Chouteau County,5789,0.0815636552081534,0.0547648844359993,0.0267987707721541,0.0098560649507687
30017,Montana,Custer County,11845,0.0806914309835374,0.0537065247783875,0.0269849062051499,0.0104541933305192
30019,Montana,Daniels County,1753,0.102315459212778,0.0611149132915003,0.0412005459212778,0.0173029092983457
30021,Montana,Dawson County,9191,0.0796838211293657,0.0533790453704711,0.0263047757588946,0.010019238385377
30023,Montana,Deer Lodge County,9100,0.0927964835164835,0.0620438318681319,0.0307526516483517,0.0114978835164835
30025,Montana,Fallon County,2838,0.0795250176180409,0.0526261849894292,0.0268988326286117,0.0100103805496829
30027,Montana,Fergus County,11273,0.0892621307549011,0.0591849811052958,0.0300771496496053,0.0116450102013661
30029,Montana,Flathead County,98082,0.0804046410146612,0.0557661715707265,0.0246384694439347,0.00891928977794091
30031,Montana,Gallatin County,104729,0.0604099055657936,0.0438506241824137,0.01655928138338,0.00602105911447641
30033,Montana,Garfield County,1141,0.0814609991235758,0.0541193277826468,0.027341671340929,0.0100976161262051
30035,Montana,Glacier County,13699,0.0593858675815753,0.0425818712314768,0.0168039963500986,0.00637626396087306
30037,Montana,Golden Valley County,724,0.111156077348066,0.0746645359116022,0.0364915414364641,0.0123588397790055
30039,Montana,Granite County,3269,0.106819516671765,0.0683726745182013,0.0384468421535638,0.014387170388498
30041,Montana,Hill County,16439,0.0666608066184074,0.0462009228055235,0.020459883812884,0.00780608552831681
30043,Montana,Jefferson County,11778,0.0881367804381049,0.0614361459500764,0.0267006344880285,0.00927308031923926
30045,Montana,Judith Basin County,1951,0.0944700153767299,0.0669217160430548,0.027548299333675,0.00939170681701691
30047,Montana,Lake County,29774,0.0834346745482636,0.0563078889971116,0.027126785551152,0.010182978437563
30049,Montana,Lewis and Clark County,67077,0.0777913591842211,0.053979315219822,0.0238120439643991,0.00872329561548668
30051,Montana,Liberty County,2280,0.0976539473684211,0.0610135986842105,0.0366403486842105,0.0142677280701754
30053,Montana,Lincoln County,19358,0.102918689947309,0.0682441533732824,0.0346745365740262,0.0127344116127699
30055,Montana,McCone County,1630,0.0982196319018405,0.0604289969325153,0.0377906349693252,0.0155246012269939
30057,Montana,Madison County,8218,0.104004015575566,0.0684188812363105,0.0355851343392553,0.0129004940374787
30059,Montana,Meagher County,1968,0.0900975609756098,0.0587494720528455,0.0313480889227642,0.0125542784552846
30061,Montana,Mineral County,4211,0.102578247447162,0.0683340664925196,0.0342441809546426,0.0126949703158395
30063,Montana,Missoula County,115983,0.0673293413689937,0.0475416583895916,0.0197876829794022,0.00731878637386514
30065,Montana,Musselshell County,4807,0.0942007489078427,0.0622392789681714,0.0319614699396713,0.0118046390680258
